shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID
LON-WEI-5e7d1b3e-45,Z3220621029,C20H20N4O4,Achiral,380.397,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_D,CN1C=C(NC(=O)N2CCN(CC2)C(=O)C3=CC=CO3)C=4C=CC=CC4C1=O,"4-(furan-2-carbonyl)-N-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)piperazine-1-carboxamide",*R2375808*
LON-WEI-5e7d1b3e-61,Z3293159143,C22H15N5O4S2,Achiral,477.515,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_E,[O-][N+](=O)C1=CN=C(SC2=NN=C(C3=CC=CO3)N2C=4C=CC(OCC=5C=CC=CC5)=CC4)S1,"4-[4-(benzyloxy)phenyl]-3-(furan-2-yl)-5-[(5-nitro-1,3-thiazol-2-yl)sulfanyl]-4H-1,2,4-triazole",*R2375894*
LON-WEI-5e7d1b3e-76,Z239633414,C17H10N6OS2,Achiral,378.430,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_F,S(C1=NN=C(O1)C2=CC=CS2)C3=CC(=NC4=NC=NN34)C=5C=CC=CC5,"2-({5-phenyl-[1,2,4]triazolo[1,5-a]pyrimidin-7-yl}sulfanyl)-5-(thiophen-2-yl)-1,3,4-oxadiazole",*R2375913*
LON-WEI-5e7d1b3e-52,Z2735296578,C19H18ClN3O2,Achiral,355.818,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_G,CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,"1-[2-(4-chlorophenyl)ethyl]-3-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375831*
LON-WEI-5e7d1b3e-5,Z3220621066,C19H19N3O4,Achiral,353.371,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_H,COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1OC,"3-(3,4-dimethoxyphenyl)-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375636*
LON-WEI-5e7d1b3e-8,Z3064669103,C19H20N2O8S2,Achiral,468.500,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_I,CCOC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,ethyl 1-methanesulfonyl-5-(N-methanesulfonylfuran-2-amido)-2-methyl-1H-indole-3-carboxylate,*R2375632*
LON-WEI-5e7d1b3e-49,Z2734676896,C17H16N4O2,Achiral,308.334,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_J,CN1C=C(NC(=O)NCC=2C=CC=CN2)C=3C=CC=CC3C1=O,"3-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)-1-[(pyridin-2-yl)methyl]urea",*R2375838*
LON-WEI-5e7d1b3e-37,Z3220620972,C21H24N4O4S,Achiral,428.504,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_K,CCN(CC)S(=O)(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,"3-[4-(diethylsulfamoyl)phenyl]-1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)urea",*R2375783*
LON-WEI-5e7d1b3e-62,Z1198150380,C6H6N4O2,Achiral,166.137,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_L,NC1=NNC=2C=C(O)N=C(O)C12,"3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol",*R2375897*
LON-WEI-5e7d1b3e-46,Z3220621081,C19H24N4O4,Achiral,372.418,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_M,CCOC(=O)N1CCC(CC1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,"ethyl 4-{[(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)carbamoyl]amino}piperidine-1-carboxylate",*R2375804*
LON-WEI-5e7d1b3e-31,Z2734818653,C17H17N3O2S,Achiral,327.400,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_N,CN1C=C(NC(=O)NCCC=2C=CSC2)C=3C=CC=CC3C1=O,"1-(2-methyl-1-oxo-1,2-dihydroisoquinolin-4-yl)-3-[2-(thiophen-3-yl)ethyl]urea",*R2375769*
ALP-POS-ddb41b15-3,Z4767229229,C24H21ClN4O2,Achiral,432.902,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_O,CN(C)C=1C=NC=C(CN(C(=O)C2=CC(=O)NC=3C=CC=CC23)C=4C=CC=C(Cl)C4)C1,"N-(3-chlorophenyl)-N-{[5-(dimethylamino)pyridin-3-yl]methyl}-2-oxo-1,2-dihydroquinoline-4-carboxamide",T4065175
ALP-POS-6d04362c-1,Z4770815143,C23H23N5O,Achiral,385.461,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_P,CN(C)C=1C=CC(=CC1)N(CC=2C=CC=CC2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-benzyl-N-[4-(dimethylamino)phenyl]acetamide",T4065176
EDJ-MED-50011917-1,Z4661830644,C21H18ClN3O2,Racemic or presumed racemic or meso,379.839,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_Q,ClC=1C=C(CC2CC(=O)N2)C=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C1,2-{3-chloro-5-[(4-oxoazetidin-2-yl)methyl]phenyl}-N-(isoquinolin-4-yl)acetamide,H2750296
JAG-UCB-52b62a6f-7,Z4661830689,C16H13ClN4O2,Racemic or presumed racemic or meso,328.753,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_R,ClC=1C=CC=2OCCC(C(=O)NC=3NN=C4C=CC=NC34)C2C1,"6-chloro-N-{2H-pyrazolo[4,3-b]pyridin-3-yl}-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2734966
JAG-UCB-52b62a6f-5,Z4661830687,C17H13ClFN3O2,Racemic or presumed racemic or meso,345.755,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_S,FC1=CC=CC2=NNC(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=C12,"6-chloro-N-(4-fluoro-2H-indazol-3-yl)-3,4-dihydro-2H-1-benzopyran-4-carboxamide",H2734969
ALP-POS-6d04362c-2,Z4770826082,C23H22ClN5O,Achiral,419.906,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_T,CN(C)C=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[(3-chlorophenyl)methyl]-N-[4-(dimethylamino)phenyl]acetamide",T4065177
ALP-POS-6d04362c-3,Z4770833414,C24H25N5OS,Achiral,431.553,96,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-28,07_U,O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CSC3)C=4C=CC(=CC4)N5CCCCC5,"2-(1H-1,2,3-benzotriazol-1-yl)-N-[4-(piperidin-1-yl)phenyl]-N-[(thiophen-3-yl)methyl]acetamide",T4065178
