shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name,Batch ID,"Amount, mg"
Z1985767769,Z1985767769,C19H18F3N5O3,Diastereomeric mixture,421.373,95.26,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_C,CC(C(=O)OC1CCCN(CC=2C=CC=C(C2)C(F)(F)F)C1=O)N3C=NC(C#N)=N3,"2-oxo-1-{[3-(trifluoromethyl)phenyl]methyl}piperidin-3-yl 2-(3-cyano-1H-1,2,4-triazol-1-yl)propanoate",H3104285,
Z1744647904,Z1744647904,C18H19F3N4O2,Racemic or presumed racemic or meso,380.364,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_D,CC(C)OCCC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C#N,N-[1-cyano-3-(propan-2-yloxy)propyl]-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzamide,H3102359,
Z4990112008,Z4990112008,C17H21FN4O2,Diastereomeric mixture,332.372,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_E,CC(CF)C(=O)NC1C2CCCCN(C12)C(=O)C3=CC=C(C#N)N3,N-[2-(5-cyano-1H-pyrrole-2-carbonyl)-2-azabicyclo[5.1.0]octan-8-yl]-3-fluoro-2-methylpropanamide,H3102580,
Z1928370036,Z1928370036,C19H15F3N4O3,Achiral,404.342,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_F,FC(F)(F)C1=CC=NN1C=2C=CC=C(C2)C(=O)NNC(=O)OCC=3C=CC=CC3,({[(benzyloxy)carbonyl]amino}amino)({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl})methanone,H3103915,
Z2298938322,Z2298938322,C19H22N6O3,Racemic diastereomer with known relative stereochemistry,382.416,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_G,"CC(C)(C)OC(=O)N[C@@H]1C[C@H]1NC(=O)C=2C=CC=C(C2)N3N=CC(C#N)=C3N |&1:8,10,r|","rac-tert-butyl N-[(1R,2R)-2-[3-(5-amino-4-cyano-1H-pyrazol-1-yl)benzamido]cyclopropyl]carbamate",H3101217,
Z4990112013,Z4990112013,C17H17N5O4,Racemic or presumed racemic or meso,355.347,93.95,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_H,CC(NC(=O)C1=CN=CO1)C2(O)CN(C2)C(=O)C=3C=CC(C#N)=C(C)N3,"N-{1-[1-(5-cyano-6-methylpyridine-2-carbonyl)-3-hydroxyazetidin-3-yl]ethyl}-1,3-oxazole-5-carboxamide",H3105095,
Z2095732711,Z2095732711,C21H25F3N4O3,Racemic or presumed racemic or meso,438.443,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_I,CC(C)NC(=O)OCC1CCCCN1C(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,(1-{3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzoyl}piperidin-2-yl)methyl N-(propan-2-yl)carbamate,H3103916,
Z1658463649,Z1658463649,C19H22F3N5O4,Racemic or presumed racemic or meso,441.404,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_J,CC(NC(=O)OC(C)(C)C)C(=O)NNC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,tert-butyl N-[1-oxo-1-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formohydrazido)propan-2-yl]carbamate,H3104576,
Z477268584,Z477268584,C19H16F3N3O5S,Racemic or presumed racemic or meso,455.407,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_K,CC(NC(=O)OCC=1C=CC=CC1)C(=O)NS(=O)(=O)C=2C=CC(C#N)=C(C2)C(F)(F)F,benzyl N-(1-{[4-cyano-3-(trifluoromethyl)benzenesulfonyl]carbamoyl}ethyl)carbamate,H3103867,
Z4990112002,Z4990112002,C17H17F2N3O3,Diastereomeric mixture,349.331,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_L,FC1(F)CC1C(=O)NC2C3CCCCN(C23)C(=O)C4=COC(C#N)=C4,"N-[2-(5-cyanofuran-3-carbonyl)-2-azabicyclo[5.1.0]octan-8-yl]-2,2-difluorocyclopropane-1-carboxamide",H3105295,
Z4990112004,Z4990112004,C19H31FN2O2,Diastereomeric mixture,338.460,90,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_M,CCCC(C(C)C)C(=O)NC1C2CCCCN(C12)C(=O)C3CC3F,N-[2-(2-fluorocyclopropanecarbonyl)-2-azabicyclo[5.1.0]octan-8-yl]-2-(propan-2-yl)pentanamide,H3103322,
Z1550585273,Z1550585273,C18H16F3N5O3,Single known enantiomer,407.346,90.58,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_N,COC(=O)[C@H](CC1=CNC=N1)NC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F,methyl (2S)-3-(1H-imidazol-4-yl)-2-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)propanoate,H3105140,
Z1694631888,Z1694631888,C16H14F3N5O3,Racemic or presumed racemic or meso,381.309,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_O,COC(=O)C(CC(F)(F)F)NC(=O)C=1C=CC=C(C1)N2N=CC(C#N)=C2N,"methyl 2-{[3-(5-amino-4-cyano-1H-pyrazol-1-yl)phenyl]formamido}-4,4,4-trifluorobutanoate",H3105139,
Z3712145268,Z3712145268,C18H17F3N4O3,Racemic or presumed racemic or meso,394.347,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_P,CCOC(=O)C(CCC#N)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,ethyl 4-cyano-2-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)butanoate,H3102040,
Z2803412991,Z2803412991,C16H16F3N3O3,Single known enantiomer,355.311,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_Q,COC(=O)C[C@@H](C)NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F,methyl (3R)-3-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)butanoate,H3115540,
Z3634047552,Z3634047552,C18H28FN3O3,Diastereomeric mixture,353.431,90,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_R,"CC(C)(C)OC(=O)N[C@@H]1CCCCC[C@@H]1C(=O)N2CC(F)CC2C#N |&1:8,14,r|","rac-tert-butyl N-[(1R,2S)-2-(2-cyano-4-fluoropyrrolidine-1-carbonyl)cycloheptyl]carbamate",H3105338,
Z4050905225,Z4050905225,C17H15F3N4O3,Racemic or presumed racemic or meso,380.321,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_S,CCOC(=O)CC(NC(=O)C=1C=CC=C(C1)N2N=CC=C2C(F)(F)F)C#N,ethyl 3-cyano-3-({3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]phenyl}formamido)propanoate,H3102037,
Z991720920,Z991720920,C19H12F3N5O3,Racemic or presumed racemic or meso,415.325,97.69,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_T,[O-][N+](=O)C=1C=CC=C(C1)N2C=CC(=N2)C(=O)NC(C#N)C=3C=CC=CC3C(F)(F)F,N-{cyano[2-(trifluoromethyl)phenyl]methyl}-1-(3-nitrophenyl)-1H-pyrazole-3-carboxamide,H3105294,
Z4990112009,Z4990112009,C17H20FN3O4,Diastereomeric mixture,349.356,94,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_U,OC1CCCC1C(=O)NC[C@@H]2C[C@H](F)CN2C(=O)C3=COC(C#N)=C3,"N-{[(2S,4S)-1-(5-cyanofuran-3-carbonyl)-4-fluoropyrrolidin-2-yl]methyl}-2-hydroxycyclopentane-1-carboxamide",H3102581,
Z4990111997,Z4990111997,C17H21FN4O3,Diastereomeric mixture,348.372,97,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_V,OC1CCCC1C(=O)NC[C@@H]2C[C@H](F)CN2C(=O)C3=CC=C(C#N)N3,"N-{[(2S,4S)-1-(5-cyano-1H-pyrrole-2-carbonyl)-4-fluoropyrrolidin-2-yl]methyl}-2-hydroxycyclopentane-1-carboxamide",H3109788,
Z4990112001,Z4990112001,C17H22FN3O4,Diastereomeric mixture,351.372,90.43,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_W,CCC(O)C(C)C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=COC(C#N)=C2,"N-{[(2S,4S)-1-(5-cyanofuran-3-carbonyl)-4-fluoropyrrolidin-2-yl]methyl}-3-hydroxy-2-methylpentanamide",H3105340,
Z4990112015,Z4990112015,C17H18FN5O3,Diastereomeric mixture,359.354,97.56,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_X,CC(C(=O)NC[C@@H]1C[C@H](F)CN1C(=O)C2=COC(C#N)=C2)N3C=CC=N3,"N-{[(2S,4S)-1-(5-cyanofuran-3-carbonyl)-4-fluoropyrrolidin-2-yl]methyl}-2-(1H-pyrazol-1-yl)propanamide",H3105343,
Z4990112006,Z4990112006,C18H28FN3O3,Diastereomeric mixture,353.431,93.62,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_Y,CCC(C#N)C(=O)N1C[C@@H](F)C[C@H]1CNC(=O)CC(C)C2CCCO2,"N-{[(2S,4S)-1-(2-cyano-2-ethylacetyl)-4-fluoropyrrolidin-2-yl]methyl}-3-(oxolan-2-yl)butanamide",H3105342,
Z977186730,Z977186730,C18H15F3N6O2,Achiral,404.345,91.22,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_Z,CC(C)C1=NC(C#N)=C(NNC(=O)C=2C=CC=C(C2)N3N=CC=C3C(F)(F)F)O1,"N'-[4-cyano-2-(propan-2-yl)-1,3-oxazol-5-yl]-3-[5-(trifluoromethyl)-1H-pyrazol-1-yl]benzohydrazide",H3118578,
Z2142879734,Z2142879734,C15H11F3N4O4S,Achiral,400.332,91,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-48,07_AA,NC(=O)C1=CC=C(N(CCS(=O)(=O)C=2C=CC(C#N)=CN2)C1=O)C(F)(F)F,"1-{2-[(5-cyanopyridin-2-yl)sulfonyl]ethyl}-2-oxo-6-(trifluoromethyl)-1,2-dihydropyridine-3-carboxamide",H2117507,
JIN-POS-6dc588a4-13,Z4951847503,C17H12ClFN2O,Achiral,314.741,100,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-49,05_A,FC=1C=CC=C2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC12,2-(3-chlorophenyl)-N-(8-fluoroisoquinolin-4-yl)acetamide,H3114386,
ALP-UNI-dbb9503d-1,Z4992038943,C20H17ClN2O2,Racemic or presumed racemic or meso,352.814,92.29,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-49,05_B,COC1(CCN(C1=O)C=2C=NC=C3C=CC=CC23)C=4C=CC=C(Cl)C4,3-(3-chlorophenyl)-1-(isoquinolin-4-yl)-3-methoxypyrrolidin-2-one,H3114310,
EDJ-MED-cf4b0d25-2,Z4949474116,C27H29ClN4O3,Diastereomeric mixture,492.997,91.5,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-49,05_C,ClC=1C=CC=C(C1)C(NC[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45,"2-(3-chlorophenyl)-N-(isoquinolin-4-yl)-2-({[(2S,5R)-5-(pyrrolidine-1-carbonyl)oxolan-2-yl]methyl}amino)acetamide",H3116614,
MAT-POS-4223bc15-7,Z4973388896,C22H20ClN3O4S,Racemic or presumed racemic or meso,457.929,93.7,200415-FTE / COVID-19,,,0,4,100,1181202-Y4-49,05_D,ClC=1C=CC=2CN(CC(C(=O)NC=3C=NC=C4C=CC=CC34)C2C1)S(=O)(=O)C5COC5,"6-chloro-N-(isoquinolin-4-yl)-2-(oxetane-3-sulfonyl)-1,2,3,4-tetrahydroisoquinoline-4-carboxamide",H3116763,
