SMILES,CID,orders,comments
Cc1ccncc1NC(=O)Cc1cncc(C#N)c1,TRY-UNI-2eddb1ff-1,20200517_moonshot_to_enamine.csv,
CC(C)c1ncncc1NC(=O)C(C)c1cccc(Cl)c1,JAN-GHE-83b26c96-6,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@@H](C)c1cccc(Cl)c1,JAN-GHE-83b26c96-5,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@H](C)c1cccc(Cl)c1,JAN-GHE-83b26c96-4,20200517_moonshot_to_enamine.csv,
Cc1ccncc1-c1nnc(-c2cccc(Cl)c2)o1,JAN-GHE-83b26c96-24,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(F)(F)c1cccc(Cl)c1,JAN-GHE-83b26c96-23,20200517_moonshot_to_enamine.csv,
CCC(C(=O)Nc1cnncc1C)c1cccc(Cl)c1,JAN-GHE-83b26c96-1,20200517_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)Nc1cccc(C#N)c1,TRY-UNI-714a760b-23,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(C)c1ccccc1,TRY-UNI-714a760b-17,20200517_moonshot_to_enamine.csv,
Cc1c(N)cncc1NC(=O)C(C)C1CCCCC1,TRY-UNI-714a760b-13,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)NC1CCCCC1,ALE-HEI-f28a35b5-7,20200517_moonshot_to_enamine.csv,
O=C(Cc1cc(Cl)cc(Cl)c1)Nc1nncs1,JAG-UCB-cedd89ab-3,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1,RAL-MED-2de63afb-1,20200517_moonshot_to_enamine.csv,
CCC(=O)Nc1cccc(OC2CC(=O)N2)c1,RAL-MED-2de63afb-11,20200517_moonshot_to_enamine.csv,
CC(=O)NCc1cccc(NC(=O)Cc2cncnc2)c1,RAL-MED-2de63afb-12,20200517_moonshot_to_enamine.csv,
O=C1CC(c2cccc(NC(=O)Cc3cncnc3)c2)CN1,RAL-MED-2de63afb-3,20200517_moonshot_to_enamine.csv,
C=CC(=O)Nc1cccc(OC2CC(=O)N2)c1,RAL-MED-2de63afb-9,20200517_moonshot_to_enamine.csv,
Cc1ccncc1N(C)C(=O)Cc1cccc(Cl)c1,JAN-GHE-83b26c96-15,20200517_moonshot_to_enamine.csv,
Cc1cncc(NC(=O)Cc2cccc(Cl)c2)c1,EDG-MED-0da5ad92-12,20200517_moonshot_to_enamine.csv,
Cc1ccc(NC(=O)Cc2cccc(Cl)c2)cn1,EDG-MED-0da5ad92-13,20200517_moonshot_to_enamine.csv,
Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,EDG-MED-0da5ad92-14,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nc1cccnc1,EDG-MED-0da5ad92-2,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC1CCCCC1,ALE-HEI-f28a35b5-6,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC1CCCNC1,EDG-MED-0da5ad92-9,20200517_moonshot_to_enamine.csv,
Cc1ccncc1CC(=O)Nc1cccc(Cl)c1,EDJ-MED-49816e9b-1,20200517_moonshot_to_enamine.csv,
Cc1ccnc(C)c1NC(=O)Cc1cccc(Cl)c1,EDJ-MED-49816e9b-2,20200517_moonshot_to_enamine.csv,
Cc1cnn(C)c1NC(=O)Cc1cccc(Cl)c1,EDJ-MED-49816e9b-3,20200517_moonshot_to_enamine.csv,
Cc1cc(CC(=O)Nc2cnccc2C)[nH]n1,EDJ-MED-c9f55a56-1,20200517_moonshot_to_enamine.csv,
COc1cccc(CC(=O)Nc2cnccc2C)c1,EDJ-MED-e58735b6-1,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc[nH]c(=O)c1,BEN-DND-7e92b6ca-1,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(Cc2ccccc2)CC1,BEN-DND-7e92b6ca-10,20200517_moonshot_to_enamine.csv,
COc1ccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)cc1,BEN-DND-7e92b6ca-11,20200517_moonshot_to_enamine.csv,
COc1cccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1,BEN-DND-7e92b6ca-12,"20200517_moonshot_to_enamine.csv, 20200914_moonshot_to_enamine.csv",
COc1ccccc1N1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)CC1,BEN-DND-7e92b6ca-13,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccc(F)cc2)CC1,BEN-DND-7e92b6ca-14,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2F)CC1,BEN-DND-7e92b6ca-16,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2ccccc12,BEN-DND-7e92b6ca-2,20200517_moonshot_to_enamine.csv,
CN(CCNC(=O)c1cc(=O)[nH]c2ccccc12)c1ccccc1,BEN-DND-7e92b6ca-3,20200517_moonshot_to_enamine.csv,
O=C(NCCNc1ccccc1)c1cc(=O)[nH]c2ccccc12,BEN-DND-7e92b6ca-4,20200517_moonshot_to_enamine.csv,
O=C(NCCOc1ccccc1)c1cc(=O)[nH]c2ccccc12,BEN-DND-7e92b6ca-5,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,BEN-DND-7e92b6ca-7,20200517_moonshot_to_enamine.csv,
Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(C(=O)c3cc[nH]c(=O)c3)CC2)c1C,BEN-DND-7e92b6ca-8,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CN1CCOCC1,BEN-DND-93268d01-10,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC(C)(C)c1ccccc1,BEN-DND-93268d01-13,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(C)Cc1ccccc1,BEN-DND-93268d01-14,20200517_moonshot_to_enamine.csv,
CC(C(=O)Nc1cnccc1O)c1ccccc1,BEN-DND-93268d01-15,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(CO)c1ccccc1,BEN-DND-93268d01-3,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCc1ccccn1,BEN-DND-93268d01-4,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCc1ccc(F)cc1,BEN-DND-93268d01-5,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCc1ccccc1F,BEN-DND-93268d01-7,20200517_moonshot_to_enamine.csv,
NC(=O)C1CCCN1CC(=O)Nc1cccnc1,NAU-LAT-64f4b287-10,20200517_moonshot_to_enamine.csv,
O=C(CCl)N1CCN(Cc2nc(-c3cccs3)no2)CC1,NAU-LAT-64f4b287-3,20200517_moonshot_to_enamine.csv,
COc1ccc2c(c1)CN(C(=O)CCl)C(c1ccccc1)C2,NAU-LAT-64f4b287-4,20200517_moonshot_to_enamine.csv,
Cc1nnc(C2Cc3ccccc3CN2C(=O)CCl)o1,NAU-LAT-64f4b287-5,20200517_moonshot_to_enamine.csv,
O=C(Nc1ccccc1)c1ccc2[nH]ccc2c1,NAU-LAT-64f4b287-8,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccnc1)NCc1ccccc1,NAU-LAT-64f4b287-9,20200517_moonshot_to_enamine.csv,
O=C(Cn1nnc2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-12,"20200517_moonshot_to_enamine.csv, 20200909_moonshot_to_enamine.csv",
O=C(Cc1cccnc1)Nc1cc(Cl)ccc1O,BEN-DND-61647d40-18,20200517_moonshot_to_enamine.csv,
N#Cc1ccc(O)c(NC(=O)Cc2cccnc2)c1,BEN-DND-61647d40-8,20200517_moonshot_to_enamine.csv,
Cc1nnn(NC(=O)Cc2cccc(Cl)c2)c1C,JAN-GHE-5a013bed-1,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nc1nnn[nH]1,JAN-GHE-5a013bed-11,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nn1cnc2ccccc21,JAN-GHE-5a013bed-2,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nn1cnc2ccccc2c1=O,JAN-GHE-5a013bed-3,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nn1cn[nH]c1=O,JAN-GHE-5a013bed-4,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nn1cnnc1,JAN-GHE-5a013bed-5,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nc1cnns1,JAN-GHE-5a013bed-6,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nc1nncs1,JAN-GHE-5a013bed-7,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nc1cnccn1,JAN-GHE-5a013bed-8,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(c1cccc(Cl)c1)N(C)C,JAN-GHE-83b26c96-10,20200517_moonshot_to_enamine.csv,
Cc1ccc(CC(=O)Nc2cnccc2C)cc1,JAN-GHE-83b26c96-11,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(Br)c1,JAN-GHE-83b26c96-12,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(I)c1,JAN-GHE-83b26c96-13,20200517_moonshot_to_enamine.csv,
CCCN(C(=O)Cc1cccc(Cl)c1)c1cccnc1,JAN-GHE-83b26c96-16,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NS(=O)(=O)Cc1cccc(Cl)c1,JAN-GHE-83b26c96-17,20200517_moonshot_to_enamine.csv,
O=C1NC(c2cccnc2)C(=O)N1c1cccc(Cl)c1,JAN-GHE-83b26c96-18,20200517_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)Nc1cccc(Cl)c1,DAR-DIA-23aa0b97-14,20200517_moonshot_to_enamine.csv,
CC(=O)Nc1ccncc1NC(=O)C(C)c1cccc(Cl)c1,JAN-GHE-83b26c96-2,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1,JAN-GHE-83b26c96-20,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NS(=O)(=O)c1cccc(Cl)c1,JAN-GHE-83b26c96-21,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(C)(C)c1cccc(Cl)c1,JAN-GHE-83b26c96-22,20200517_moonshot_to_enamine.csv,
Cc1ccncc1-c1nc(-c2cccc(Cl)c2)no1,JAN-GHE-83b26c96-25,20200517_moonshot_to_enamine.csv,
CC(C(=O)Nc1cnccc1-n1cccn1)c1cccc(Cl)c1,JAN-GHE-83b26c96-3,20200517_moonshot_to_enamine.csv,
Cc1ncncc1NC(=O)C(c1cccc(Cl)c1)C(C)C,JAN-GHE-83b26c96-7,20200517_moonshot_to_enamine.csv,
CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,JAN-GHE-83b26c96-8,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(c1cccc(Cl)c1)C(C)C,JAN-GHE-83b26c96-9,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(F)c1,ALP-POS-95b75b4d-1,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(O)c1,ALP-POS-95b75b4d-2,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(C(F)(F)F)c1,JAN-GHE-83b26c96-14,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(C2CC2)c1,ALP-POS-95b75b4d-4,20200517_moonshot_to_enamine.csv,
O=C(Cc1cccc(Cl)c1)Nc1cnccc1O,ALP-POS-95b75b4d-6,20200517_moonshot_to_enamine.csv,
Cc1ccncc1Cn1ccccc1=O,JAN-GHE-d851b096-6,20200517_moonshot_to_enamine.csv,
Cc1noc(C)c1CS(=O)(=O)Cc1cccc(Cl)c1,JAG-UCB-a3ef7265-1,20200517_moonshot_to_enamine.csv,
Cn1cnnc1NC(=O)Cc1cccc(Cl)c1F,JAG-UCB-a3ef7265-2,20200517_moonshot_to_enamine.csv,
O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21,JAG-UCB-a3ef7265-3,20200517_moonshot_to_enamine.csv,
Cc1nnc(NC(=O)Cc2cccc(Cl)c2F)n1C,JAG-UCB-a3ef7265-4,20200517_moonshot_to_enamine.csv,
Cc1c(NC(=O)Cc2cccc(Cl)c2F)cnn1C,JAG-UCB-a3ef7265-5,20200517_moonshot_to_enamine.csv,
Cc1cc(C)cc(CS(=O)(=O)N[C@@]23COC[C@@H]2C3)c1,JAG-UCB-a3ef7265-6,20200517_moonshot_to_enamine.csv,
Cc1cc2c(cc1C)[C@H](C(=O)Nc1cccnc1)CO2,JAG-UCB-a3ef7265-7,20200517_moonshot_to_enamine.csv,
COc1c(NC(=O)Cc2cccc(Cl)c2Cl)c(C)nn1C,JAG-UCB-a3ef7265-8,20200517_moonshot_to_enamine.csv,
Cc1noc(C)c1NC(=O)Cc1cccc(Cl)c1Cl,JAG-UCB-a3ef7265-9,20200517_moonshot_to_enamine.csv,
Cc1nnc(NC(=O)Cc2cccc(Cl)c2F)s1,JAG-UCB-a3ef7265-10,20200517_moonshot_to_enamine.csv,
Cn1nnnc1NC(=O)Cc1csc(C(C)(C)C)n1,JAG-UCB-a3ef7265-11,20200517_moonshot_to_enamine.csv,
Cc1cc(C)cc(NC(=O)Cn2cncc2C)c1,JAG-UCB-a3ef7265-12,20200517_moonshot_to_enamine.csv,
Cc1cc(C)cc(NC(=O)Cc2cnn(C)c2C)c1,JAG-UCB-a3ef7265-13,20200517_moonshot_to_enamine.csv,
Cc1cccc(NC(=O)Cn2cncc2C)n1,JAG-UCB-a3ef7265-14,20200517_moonshot_to_enamine.csv,
Cc1nnc(NC(=O)Cc2cccc(Cl)c2)n1C,JAG-UCB-a3ef7265-15,20200517_moonshot_to_enamine.csv,
Cc1ccc(C)c(N(C)C(=O)Cc2cnn(C)c2C)c1,JAG-UCB-a3ef7265-16,20200517_moonshot_to_enamine.csv,
Cn1cnnc1NC(=O)Cc1cccc(Cl)c1,JAG-UCB-a3ef7265-17,20200517_moonshot_to_enamine.csv,
Cc1cc(C)cc(CC(=O)Nc2nncn2C)c1,JAG-UCB-a3ef7265-18,20200517_moonshot_to_enamine.csv,
Cc1nn(C(C)C)c(C)c1CC(=O)Nc1nncn1C1CC1,JAG-UCB-a3ef7265-19,20200517_moonshot_to_enamine.csv,
O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccc(Cl)cc21,JAG-UCB-119787ef-1,20200517_moonshot_to_enamine.csv,
Cc1noc([C@@H](C)S(=O)(=O)Cc2cccc(C(F)(F)F)c2)n1,JAG-UCB-a3ef7265-21,20200517_moonshot_to_enamine.csv,
Cc1cc(NC(=O)Cn2cncc2C)cc(C)c1Cl,JAG-UCB-a3ef7265-22,20200517_moonshot_to_enamine.csv,
CCc1ccncc1NC(=O)Cc1cccc(C(F)(F)F)n1,JAG-UCB-a3ef7265-23,20200517_moonshot_to_enamine.csv,
Cc1cc2c(cc1C)[C@H](C(=O)Nc1cncnc1-n1cccn1)CO2,JAG-UCB-a3ef7265-24,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCOC1CC1,MAT-POS-590ac91e-10,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC(C)C(C)C,MAT-POS-590ac91e-11,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@@H]1CNC(=O)O1,MAT-POS-590ac91e-12,20200517_moonshot_to_enamine.csv,
CC(=O)N[C@@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-13,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@H](C)OC(F)F,MAT-POS-590ac91e-16,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CCc1ccn[nH]1,MAT-POS-590ac91e-17,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1CC(C2CC2)C1,MAT-POS-590ac91e-18,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@@H]1[C@H]2CCCC[C@H]21,MAT-POS-590ac91e-19,20200517_moonshot_to_enamine.csv,
CO[C@@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-2,20200517_moonshot_to_enamine.csv,
Cc1ccnc(C)c1NC(=O)C1CC2CC2C1,MAT-POS-590ac91e-20,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1CCC2(CC2)C1,MAT-POS-590ac91e-21,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1CCC12CCC2,MAT-POS-590ac91e-22,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC1CC2CC2C1,MAT-POS-590ac91e-23,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC1CC2(CC2)C1,MAT-POS-590ac91e-24,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC12CCCC1C2,MAT-POS-590ac91e-25,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@H]1C[C@](O)(C#N)C1,MAT-POS-590ac91e-26,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1(C#N)CCOC1,MAT-POS-590ac91e-27,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1C2CCOCC21,MAT-POS-590ac91e-28,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C12CCC(CO1)C2,MAT-POS-590ac91e-29,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@@]12COC[C@@H]1C2,MAT-POS-590ac91e-3,20200517_moonshot_to_enamine.csv,
O=C(NCC1COc2ccccc2O1)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-30,20200517_moonshot_to_enamine.csv,
O=C(NCC1COc2ccccc2O1)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-31,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-32,20200517_moonshot_to_enamine.csv,
CN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-33,20200517_moonshot_to_enamine.csv,
CN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-34,20200517_moonshot_to_enamine.csv,
COc1cccc2c1OCC(NC(=O)c1cc(=O)[nH]c3ccc(F)cc13)C2,MAT-POS-590ac91e-35,20200517_moonshot_to_enamine.csv,
COc1cccc2c1OCC(NC(=O)c1cc(=O)[nH]c3cc(F)ccc13)C2,MAT-POS-590ac91e-36,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-37,20200517_moonshot_to_enamine.csv,
COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-38,20200517_moonshot_to_enamine.csv,
COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-39,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C12CC(CO1)C2,MAT-POS-590ac91e-4,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-40,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12,MAT-POS-590ac91e-41,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-42,20200517_moonshot_to_enamine.csv,
COc1ccccc1OCCN(C)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-43,20200517_moonshot_to_enamine.csv,
COc1ccccc1OC1CCCN(C(=O)c2c(C)c(=O)[nH]c3ccccc23)C1,MAT-POS-590ac91e-44,20200517_moonshot_to_enamine.csv,
CCOc1ccccc1OC1CCN(C(=O)c2c(C)c(=O)[nH]c3ccccc23)C1,MAT-POS-590ac91e-45,20200517_moonshot_to_enamine.csv,
CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4cc(F)ccc34)c2O1,MAT-POS-590ac91e-46,20200517_moonshot_to_enamine.csv,
CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4ccc(F)cc34)c2O1,MAT-POS-590ac91e-47,20200517_moonshot_to_enamine.csv,
CCOc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)C1,MAT-POS-590ac91e-48,20200517_moonshot_to_enamine.csv,
CCOc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)C1,MAT-POS-590ac91e-49,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C(C)CC1CC1,MAT-POS-590ac91e-5,20200517_moonshot_to_enamine.csv,
CCCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2cc(F)ccc12,MAT-POS-590ac91e-50,20200517_moonshot_to_enamine.csv,
CCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-51,20200517_moonshot_to_enamine.csv,
CCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,MAT-POS-590ac91e-52,20200517_moonshot_to_enamine.csv,
CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4ccc(Cl)cc34)c2O1,MAT-POS-590ac91e-53,20200517_moonshot_to_enamine.csv,
COc1ccccc1OC1CCCN(C(=O)c2cc(=O)[nH]c3ccc(Cl)cc23)C1,MAT-POS-590ac91e-54,20200517_moonshot_to_enamine.csv,
CCCN(CC1COc2ccccc2O1)C(=O)c1cc(=O)[nH]c2ccc(Cl)cc12,MAT-POS-590ac91e-55,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-56,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2cc(F)ccc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-57,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2)CC1,MAT-POS-590ac91e-58,20200517_moonshot_to_enamine.csv,
N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(F)cc34)CC2)cc1,MAT-POS-590ac91e-59,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC1(CO)CC1,MAT-POS-590ac91e-6,20200517_moonshot_to_enamine.csv,
N#Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)cc1,MAT-POS-590ac91e-60,20200517_moonshot_to_enamine.csv,
N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)CC1,MAT-POS-590ac91e-61,20200517_moonshot_to_enamine.csv,
N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(=O)[nH]c3ccc(F)cc23)CC1,MAT-POS-590ac91e-62,20200517_moonshot_to_enamine.csv,
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)c(C)c1,MAT-POS-590ac91e-63,20200517_moonshot_to_enamine.csv,
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(F)cc34)CC2)c(C)c1,MAT-POS-590ac91e-64,20200517_moonshot_to_enamine.csv,
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)cc1,MAT-POS-590ac91e-65,20200517_moonshot_to_enamine.csv,
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4ccc(Cl)cc34)CC2)cc1,MAT-POS-590ac91e-66,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,MAT-POS-590ac91e-67,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2ccccc2Cl)CC1,MAT-POS-590ac91e-68,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1,MAT-POS-590ac91e-69,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CC(O)C1CC1,MAT-POS-590ac91e-7,20200517_moonshot_to_enamine.csv,
O=C(c1cc(=O)[nH]c2ccc(Cl)cc12)N1CCN(S(=O)(=O)c2ccccc2F)CC1,MAT-POS-590ac91e-70,20200517_moonshot_to_enamine.csv,
CCO[C@@H]1C[C@H]1C(=O)Nc1cnccc1C,MAT-POS-590ac91e-8,20200517_moonshot_to_enamine.csv,
COC1(CC(=O)Nc2cnccc2C)CC1,MAT-POS-590ac91e-9,20200517_moonshot_to_enamine.csv,
CO[C@H](C)C(=O)Nc1cnccc1C,MAT-POS-590ac91e-1,20200517_moonshot_to_enamine.csv,
CO[C@H](C)C(=O)N(C)c1cnccc1C,ERI-UCB-5b47150d-2,20200517_moonshot_to_enamine.csv,
CC(C(=O)N(C)c1cnccc1C)=C1CC1,ERI-UCB-5b47150d-3,20200517_moonshot_to_enamine.csv,
CC(C(=O)Nc1cnccc1C)=C1CC1,ERI-UCB-5b47150d-4,20200517_moonshot_to_enamine.csv,
Cc1ccncc1N(C)C(=O)[C@@H]1C[C@H]1CF,ERI-UCB-5b47150d-5,20200517_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)[C@@H]1C[C@H]1CF,ERI-UCB-5b47150d-6,20200517_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)[C@]1(OCCn2ccnn2)CCOc2ccc(Cl)cc21,PET-UNK-83d689b6-1,20210409_moonshot_to_enamine.csv,
COC1(c2cccc(Cl)c2)CCN(c2cncc3ccccc23)C1=O,ALP-UNI-dbb9503d-1,20210409_moonshot_to_enamine.csv,
COC1(c2cccc(Cl)c2)CCCN(c2cncc3ccccc23)C1=O,ALP-UNI-dbb9503d-2,20210409_moonshot_to_enamine.csv,
CN1C(=O)N(c2cncc3ccccc23)C(=O)C12CN(S(C)(=O)=O)Cc1ccc(Cl)cc12,EDJ-MED-7587a9ee-1,20210409_moonshot_to_enamine.csv,
CS(=O)(=O)N1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1,EDJ-MED-7587a9ee-3,20210409_moonshot_to_enamine.csv,
O=C(Nc1cncc2ccccc12)C12CCC(O1)c1ccc(Cl)cc12,RAL-THA-eb6cb89c-2,20210409_moonshot_to_enamine.csv,
