SMILES,CID,creator,rationale,fragments,real_space,SCR,BB,link,covalent_frag,covalent_warhead,acrylamide,acrylamide_adduct,chloroacetamide,chloroacetamide_adduct,vinylsulfonamide,vinylsulfonamide_adduct,in_molport_or_mcule,in_emolecules
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)cn1,BEN-VAN-d2b-6,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1cc(OCC)ncc1C#N,BEN-VAN-d2b-9,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1cc(NCCOC)ncc1C#N,BEN-VAN-d2b-10,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1cscc1Nc1c(F)c(NCCOC)nc(F)c1C#N,BEN-VAN-d2b-11,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1c(Nc2cc(NCC)ncc2C#N)csc1OC,BEN-VAN-d2b-12,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1csc(F)c1Nc1cc(NCC)ncc1C#N,BEN-VAN-d2b-13,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@H]1CCC[C@H]1c1csc(Cl)c1Nc1cc(NCC)ncc1C#N,BEN-VAN-d2b-14,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)c(F)n1,BEN-VAN-d2b-18,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
C=CC(=O)NC(=O)[C@@H]1CCC[C@H]1c1cc(F)sc1-c1ncc(NC)c(F)n1,BEN-VAN-d2b-19,"Benjamin P. Brown, Vanderbilt University, Laboratory of Jens Meiler","CHEMICAL PROFILE

 Molecules designed by Benjamin P. Brown
 Graduate student in the laboratory of Jens Meiler, Ph.D.
 Email: benjamin.p.brown@vanderbilt.edu
 
 Notes on the chemical profile:

Design protocol: Fragments co-crystalized with COVID-19 main protease (released by the Diamond Xchem group) served as starting 
scaffolds for combinatorial chemistry with an in-development Meiler Lab algorithm called BCL::LinkFragments. After filtering ~800,000 fragment combinations for physchem properties, geometry (i.e. pocket complementarity), and predicted activity, we performed focused library design (BCL::FocusedLibraryDesign) on a subset of the best new molecules. The variation of this algorithm 
 utilized for this study incorporated a conventional supervised feed-forward deep neural network (DNN) as a pose-dependent protein-ligand  interface scorer. Fragments were perturbed in a Monte Carlo - Metropolis fashion using alchemical transformations, and refined at each step to minimize clashes, optimize pose orientation, and filter out unstable/non-drug-like modifications. Molecules are optimized for clash resolution and interaction score. The best molecules undergo a final short run of BCL::FocusedLibraryDesign, and minor manual modifications are selectively made to intentionally increase probing of the structure-activity relationship (SAR). Finally, compounds are re-docked with RosettaLigand. The top-scoring complex is taken to be the final pose. Note that in multiple instances there is more than 1 well-populated binding pose. Here, we simply took the best scoring pose. Also note that the pose optimizing the RosettaLigand score is not the same pose that optimizes the DNN score. 

Nomenclature: XLogP, XLogS, and XdG_Hyd are LogP, LogS, and dg_hydration (kcal/mol) predictions made using a multi-tasking deep neural network trained in the BCL. LipinksiDruglike returns 1 if there are less than 2 Lipinksi violations. RS_Score_Raw and RSCONVOL_Score_Raw are two novel (in preparation) scoring functions developed in the BCL that use a DNN to prediction the binding affinity of small molecules to receptors (in units of -log(Kd)) using either pose-dependent or pose-dependent+pose-independent protein-ligand hybrid descriptors. RS_AD and RSCONVOL_AD are applicability domain (AD) metrics of the DNN scores; values less_equal 0.90 are generally considered good and mean we trust the corresponding activity prediction reasonably well. RosettaLigandInterfaceScore is the interface_delta_X (protein-ligand interaction score) from Rosetta v3.11 of the best pose in Talaris2014 Rosetta energy units (REU). MoleculeComplexity is a metric by Ertl. et al., 2009, Journal of Cheminformatics, and generally less than 2.5 indicates the molecule is reasonably synthesizable.","x0305,x0874,x0995",False,False,False,https://covid.postera.ai/covid/submissions/d2b455e2-4c45-4364-9fc0-1efc54e3e367,False,True,True,False,False,False,False,False,False,False
N#Cc1ccsc1CN1CCN(C(=O)CCl)CC1,DAV-CRI-d1e-1,"David Briggs, Crick Institute","by eye linking of X0305 with X1418 or X1386, retaining covalent warhead, with variants.","x0305,x1386,x1418",False,False,False,https://covid.postera.ai/covid/submissions/d1e0885a-4deb-43bc-868d-ea4ea14cd272,True,True,False,False,True,False,False,False,False,False
CCNc1cc(CN2CCN(C(=O)CCl)CC2)c(C#N)cn1,DAV-CRI-d1e-2,"David Briggs, Crick Institute","by eye linking of X0305 with X1418 or X1386, retaining covalent warhead, with variants.","x0305,x1386,x1418",False,False,False,https://covid.postera.ai/covid/submissions/d1e0885a-4deb-43bc-868d-ea4ea14cd272,True,True,False,False,True,False,False,False,False,False
N#Cc1cnc(NCO)cc1CN1CCN(C(=O)CCl)CC1,DAV-CRI-d1e-3,"David Briggs, Crick Institute","by eye linking of X0305 with X1418 or X1386, retaining covalent warhead, with variants.","x0305,x1386,x1418",False,False,False,https://covid.postera.ai/covid/submissions/d1e0885a-4deb-43bc-868d-ea4ea14cd272,True,True,False,False,True,False,False,False,False,False
CCNc1scc(C#N)c1CN1CCN(C(=O)CCl)CC1,DAV-CRI-d1e-4,"David Briggs, Crick Institute","by eye linking of X0305 with X1418 or X1386, retaining covalent warhead, with variants.","x0305,x1386,x1418",False,False,False,https://covid.postera.ai/covid/submissions/d1e0885a-4deb-43bc-868d-ea4ea14cd272,True,True,False,False,True,False,False,False,False,False
N#Cc1csc(NCO)c1CN1CCN(C(=O)CCl)CC1,DAV-CRI-d1e-5,"David Briggs, Crick Institute","by eye linking of X0305 with X1418 or X1386, retaining covalent warhead, with variants.","x0305,x1386,x1418",False,False,False,https://covid.postera.ai/covid/submissions/d1e0885a-4deb-43bc-868d-ea4ea14cd272,True,True,False,False,True,False,False,False,False,False
CC(=O)Nc1scc(C#N)c1CN1CCN(C(=O)CCl)CC1,DAV-CRI-d1e-6,"David Briggs, Crick Institute","by eye linking of X0305 with X1418 or X1386, retaining covalent warhead, with variants.","x0305,x1386,x1418",False,False,False,https://covid.postera.ai/covid/submissions/d1e0885a-4deb-43bc-868d-ea4ea14cd272,True,True,False,False,True,False,False,False,False,False
N#Cc1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(C(=O)CCl)CC2)c1,TAM-UNI-d1c-1,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",False,False,False,https://covid.postera.ai/covid/submissions/d1c3dd9f-771c-474e-9133-8c7e4ace8b98,True,True,False,False,True,False,False,False,False,False
Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(C(=O)CCl)CC2)n1,TAM-UNI-d1c-2,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",False,False,False,https://covid.postera.ai/covid/submissions/d1c3dd9f-771c-474e-9133-8c7e4ace8b98,True,True,False,False,True,False,False,False,False,False
NC(=O)C1CCCN1c1ccccc1CN1CCN(C(=O)CCl)CC1,TAM-UNI-d1c-3,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",False,False,False,https://covid.postera.ai/covid/submissions/d1c3dd9f-771c-474e-9133-8c7e4ace8b98,True,True,False,False,True,False,False,False,False,False
CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(C(=O)CCl)CC2)c1,TAM-UNI-d1c-4,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",False,False,False,https://covid.postera.ai/covid/submissions/d1c3dd9f-771c-474e-9133-8c7e4ace8b98,True,True,False,False,True,False,False,False,False,False
CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CCl)CC3)cc2C1,TAM-UNI-d1c-5,"Tamas Szommer, University of Oxford, TDI","Covalent fragments were re-docked using multiple protein conformations. Docking results were ranked based on the overlapping of the structures with the original X-rays. Selected fragments were superimposed with the non-covalent hits and the designed structures (only chloroacetamides at this stage) were re-docked and ranked based on their overlapping with the X-ray fragments. x0104, x0195, x1249, x0305, x0946, x0161, x0847","x0692,x1382,x1386,x1392",False,False,False,https://covid.postera.ai/covid/submissions/d1c3dd9f-771c-474e-9133-8c7e4ace8b98,True,True,False,False,True,False,False,False,False,False
